"CustomerID","Cluster","Segment"
17434,"3","Potential Loyalists"
17436,"3","Potential Loyalists"
17438,"1","Average Customers"
17440,"1","Average Customers"
17442,"3","Potential Loyalists"
17443,"1","Average Customers"
17444,"3","Potential Loyalists"
17446,"1","Average Customers"
17447,"3","Potential Loyalists"
17449,"3","Potential Loyalists"
17450,"2","Champions"
17451,"3","Potential Loyalists"
17453,"3","Potential Loyalists"
17454,"1","Average Customers"
17455,"1","Average Customers"
17456,"1","Average Customers"
17457,"3","Potential Loyalists"
17458,"3","Potential Loyalists"
17459,"3","Potential Loyalists"
17460,"3","Potential Loyalists"
17461,"3","Potential Loyalists"
17462,"3","Potential Loyalists"
17463,"3","Potential Loyalists"
17464,"1","Average Customers"
17466,"3","Potential Loyalists"
17468,"3","Potential Loyalists"
17469,"3","Potential Loyalists"
17470,"3","Potential Loyalists"
17472,"1","Average Customers"
17475,"3","Potential Loyalists"
17480,"3","Potential Loyalists"
17481,"3","Potential Loyalists"
17483,"3","Potential Loyalists"
17486,"1","Average Customers"
17489,"3","Potential Loyalists"
17490,"3","Potential Loyalists"
17491,"3","Potential Loyalists"
17492,"1","Average Customers"
17495,"3","Potential Loyalists"
17496,"1","Average Customers"
17498,"3","Potential Loyalists"
17499,"1","Average Customers"
17500,"3","Potential Loyalists"
17501,"1","Average Customers"
17502,"3","Potential Loyalists"
17503,"3","Potential Loyalists"
17504,"1","Average Customers"
17505,"1","Average Customers"
17506,"3","Potential Loyalists"
17507,"1","Average Customers"
17508,"1","Average Customers"
17509,"3","Potential Loyalists"
17510,"3","Potential Loyalists"
17511,"2","Champions"
17512,"3","Potential Loyalists"
17513,"3","Potential Loyalists"
17514,"3","Potential Loyalists"
17515,"3","Potential Loyalists"
17516,"3","Potential Loyalists"
17517,"1","Average Customers"
17519,"3","Potential Loyalists"
17520,"3","Potential Loyalists"
17521,"3","Potential Loyalists"
17522,"3","Potential Loyalists"
17523,"3","Potential Loyalists"
17524,"1","Average Customers"
17525,"1","Average Customers"
17526,"3","Potential Loyalists"
17527,"3","Potential Loyalists"
17528,"3","Potential Loyalists"
17530,"3","Potential Loyalists"
17531,"1","Average Customers"
17534,"3","Potential Loyalists"
17535,"1","Average Customers"
17536,"1","Average Customers"
17537,"3","Potential Loyalists"
17538,"3","Potential Loyalists"
17540,"3","Potential Loyalists"
17542,"1","Average Customers"
17545,"3","Potential Loyalists"
17548,"1","Average Customers"
17549,"3","Potential Loyalists"
17550,"1","Average Customers"
17551,"1","Average Customers"
17552,"3","Potential Loyalists"
17553,"3","Potential Loyalists"
17554,"3","Potential Loyalists"
17555,"3","Potential Loyalists"
17556,"1","Average Customers"
17557,"3","Potential Loyalists"
17560,"3","Potential Loyalists"
17561,"3","Potential Loyalists"
17562,"3","Potential Loyalists"
17564,"3","Potential Loyalists"
17566,"3","Potential Loyalists"
17567,"3","Potential Loyalists"
17569,"1","Average Customers"
17571,"3","Potential Loyalists"
17572,"3","Potential Loyalists"
17573,"3","Potential Loyalists"
17574,"1","Average Customers"
17576,"4","Champions"
17578,"1","Average Customers"
17579,"3","Potential Loyalists"
17580,"1","Average Customers"
17581,"4","Champions"
17582,"1","Average Customers"
17584,"3","Potential Loyalists"
17585,"3","Potential Loyalists"
17588,"3","Potential Loyalists"
17589,"3","Potential Loyalists"
17590,"3","Potential Loyalists"
17591,"3","Potential Loyalists"
17593,"3","Potential Loyalists"
17594,"3","Potential Loyalists"
17595,"3","Potential Loyalists"
17596,"3","Potential Loyalists"
17597,"1","Average Customers"
17600,"3","Potential Loyalists"
17601,"1","Average Customers"
17602,"3","Potential Loyalists"
17603,"3","Potential Loyalists"
17604,"1","Average Customers"
17608,"3","Potential Loyalists"
17609,"3","Potential Loyalists"
17611,"4","Champions"
17612,"3","Potential Loyalists"
17613,"3","Potential Loyalists"
17614,"3","Potential Loyalists"
17615,"3","Potential Loyalists"
17616,"1","Average Customers"
17618,"3","Potential Loyalists"
17619,"1","Average Customers"
17620,"3","Potential Loyalists"
17621,"3","Potential Loyalists"
17623,"3","Potential Loyalists"
17624,"3","Potential Loyalists"
17625,"3","Potential Loyalists"
17628,"3","Potential Loyalists"
17629,"3","Potential Loyalists"
17630,"1","Average Customers"
17631,"3","Potential Loyalists"
17633,"3","Potential Loyalists"
17634,"3","Potential Loyalists"
17636,"3","Potential Loyalists"
17637,"3","Potential Loyalists"
17639,"1","Average Customers"
17640,"3","Potential Loyalists"
17642,"3","Potential Loyalists"
17643,"1","Average Customers"
17644,"3","Potential Loyalists"
17646,"1","Average Customers"
17647,"3","Potential Loyalists"
17648,"3","Potential Loyalists"
17649,"3","Potential Loyalists"
17650,"3","Potential Loyalists"
17651,"3","Potential Loyalists"
17652,"3","Potential Loyalists"
17653,"3","Potential Loyalists"
17654,"1","Average Customers"
17655,"3","Potential Loyalists"
17656,"3","Potential Loyalists"
17658,"3","Potential Loyalists"
17659,"3","Potential Loyalists"
17660,"3","Potential Loyalists"
17663,"3","Potential Loyalists"
17664,"3","Potential Loyalists"
17666,"3","Potential Loyalists"
17667,"3","Potential Loyalists"
17668,"3","Potential Loyalists"
17669,"3","Potential Loyalists"
17670,"1","Average Customers"
17671,"3","Potential Loyalists"
17672,"3","Potential Loyalists"
17673,"3","Potential Loyalists"
17674,"3","Potential Loyalists"
17675,"4","Champions"
17676,"3","Potential Loyalists"
17677,"4","Champions"
17678,"1","Average Customers"
17679,"3","Potential Loyalists"
17680,"3","Potential Loyalists"
17682,"3","Potential Loyalists"
17684,"3","Potential Loyalists"
17685,"3","Potential Loyalists"
17686,"3","Potential Loyalists"
17690,"4","Champions"
17691,"1","Average Customers"
17692,"3","Potential Loyalists"
17693,"3","Potential Loyalists"
17694,"3","Potential Loyalists"
17695,"3","Potential Loyalists"
17696,"3","Potential Loyalists"
17697,"1","Average Customers"
17698,"1","Average Customers"
17700,"3","Potential Loyalists"
17701,"1","Average Customers"
17702,"3","Potential Loyalists"
17703,"3","Potential Loyalists"
17704,"1","Average Customers"
17705,"3","Potential Loyalists"
17706,"4","Champions"
17707,"1","Average Customers"
17708,"1","Average Customers"
17709,"1","Average Customers"
17711,"3","Potential Loyalists"
17712,"3","Potential Loyalists"
17714,"1","Average Customers"
17715,"1","Average Customers"
17716,"3","Potential Loyalists"
17718,"1","Average Customers"
17719,"4","Champions"
17720,"3","Potential Loyalists"
17722,"3","Potential Loyalists"
17723,"3","Potential Loyalists"
17724,"3","Potential Loyalists"
17725,"3","Potential Loyalists"
17727,"3","Potential Loyalists"
17728,"3","Potential Loyalists"
17730,"3","Potential Loyalists"
17731,"3","Potential Loyalists"
17732,"1","Average Customers"
17733,"3","Potential Loyalists"
17734,"3","Potential Loyalists"
17735,"4","Champions"
17736,"3","Potential Loyalists"
17737,"3","Potential Loyalists"
17738,"3","Potential Loyalists"
17739,"3","Potential Loyalists"
17742,"3","Potential Loyalists"
17744,"3","Potential Loyalists"
17746,"1","Average Customers"
17747,"3","Potential Loyalists"
17749,"1","Average Customers"
17750,"3","Potential Loyalists"
17752,"1","Average Customers"
17754,"3","Potential Loyalists"
17757,"4","Champions"
17758,"3","Potential Loyalists"
17759,"3","Potential Loyalists"
17760,"3","Potential Loyalists"
17761,"3","Potential Loyalists"
17763,"1","Average Customers"
17764,"3","Potential Loyalists"
17765,"1","Average Customers"
17767,"3","Potential Loyalists"
17768,"3","Potential Loyalists"
17769,"3","Potential Loyalists"
17770,"1","Average Customers"
17771,"3","Potential Loyalists"
17772,"3","Potential Loyalists"
17774,"3","Potential Loyalists"
17775,"1","Average Customers"
17777,"3","Potential Loyalists"
17779,"3","Potential Loyalists"
17781,"1","Average Customers"
17783,"3","Potential Loyalists"
17785,"3","Potential Loyalists"
17786,"3","Potential Loyalists"
17787,"1","Average Customers"
17788,"3","Potential Loyalists"
17789,"1","Average Customers"
17790,"3","Potential Loyalists"
17791,"3","Potential Loyalists"
17793,"3","Potential Loyalists"
17795,"1","Average Customers"
17796,"3","Potential Loyalists"
17797,"3","Potential Loyalists"
17799,"3","Potential Loyalists"
17800,"3","Potential Loyalists"
17802,"3","Potential Loyalists"
17805,"3","Potential Loyalists"
17806,"3","Potential Loyalists"
17809,"3","Potential Loyalists"
17811,"4","Champions"
17812,"3","Potential Loyalists"
17813,"3","Potential Loyalists"
17816,"3","Potential Loyalists"
17817,"3","Potential Loyalists"
17819,"3","Potential Loyalists"
17824,"3","Potential Loyalists"
17827,"3","Potential Loyalists"
17828,"3","Potential Loyalists"
17829,"1","Average Customers"
17830,"3","Potential Loyalists"
17831,"3","Potential Loyalists"
17832,"3","Potential Loyalists"
17835,"3","Potential Loyalists"
17836,"3","Potential Loyalists"
17837,"3","Potential Loyalists"
17838,"3","Potential Loyalists"
17839,"3","Potential Loyalists"
17841,"2","Champions"
17843,"1","Average Customers"
17844,"3","Potential Loyalists"
17846,"3","Potential Loyalists"
17848,"3","Potential Loyalists"
17849,"1","Average Customers"
17850,"4","Champions"
17852,"3","Potential Loyalists"
17854,"1","Average Customers"
17855,"1","Average Customers"
17856,"3","Potential Loyalists"
17857,"4","Champions"
17858,"3","Potential Loyalists"
17859,"1","Average Customers"
17860,"1","Average Customers"
17861,"3","Potential Loyalists"
17862,"1","Average Customers"
17863,"3","Potential Loyalists"
17864,"3","Potential Loyalists"
17865,"4","Champions"
17866,"3","Potential Loyalists"
17867,"3","Potential Loyalists"
17869,"3","Potential Loyalists"
17870,"3","Potential Loyalists"
17871,"1","Average Customers"
17873,"3","Potential Loyalists"
17874,"1","Average Customers"
17877,"1","Average Customers"
17878,"3","Potential Loyalists"
17879,"1","Average Customers"
17880,"1","Average Customers"
17881,"1","Average Customers"
17883,"3","Potential Loyalists"
17884,"3","Potential Loyalists"
17885,"3","Potential Loyalists"
17886,"3","Potential Loyalists"
17887,"3","Potential Loyalists"
17888,"3","Potential Loyalists"
17889,"1","Average Customers"
17890,"1","Average Customers"
17891,"1","Average Customers"
17892,"3","Potential Loyalists"
17893,"1","Average Customers"
17894,"3","Potential Loyalists"
17895,"3","Potential Loyalists"
17896,"3","Potential Loyalists"
17897,"1","Average Customers"
17898,"3","Potential Loyalists"
17899,"1","Average Customers"
17900,"1","Average Customers"
17901,"3","Potential Loyalists"
17904,"3","Potential Loyalists"
17905,"3","Potential Loyalists"
17906,"1","Average Customers"
17908,"1","Average Customers"
17911,"3","Potential Loyalists"
17912,"1","Average Customers"
17913,"3","Potential Loyalists"
17914,"3","Potential Loyalists"
17917,"3","Potential Loyalists"
17919,"3","Potential Loyalists"
17920,"4","Champions"
17921,"3","Potential Loyalists"
17923,"1","Average Customers"
17924,"3","Potential Loyalists"
17925,"1","Average Customers"
17926,"3","Potential Loyalists"
17928,"3","Potential Loyalists"
17929,"3","Potential Loyalists"
17930,"3","Potential Loyalists"
17931,"3","Potential Loyalists"
17932,"3","Potential Loyalists"
17934,"3","Potential Loyalists"
17935,"3","Potential Loyalists"
17936,"3","Potential Loyalists"
17937,"3","Potential Loyalists"
17939,"1","Average Customers"
17940,"3","Potential Loyalists"
17941,"3","Potential Loyalists"
17942,"3","Potential Loyalists"
17946,"1","Average Customers"
17947,"3","Potential Loyalists"
17948,"1","Average Customers"
17949,"4","Champions"
17950,"3","Potential Loyalists"
17951,"3","Potential Loyalists"
17954,"3","Potential Loyalists"
17955,"1","Average Customers"
17956,"1","Average Customers"
17957,"3","Potential Loyalists"
17958,"3","Potential Loyalists"
17960,"1","Average Customers"
17961,"4","Champions"
17962,"3","Potential Loyalists"
17964,"3","Potential Loyalists"
17965,"3","Potential Loyalists"
17966,"3","Potential Loyalists"
17967,"1","Average Customers"
17968,"1","Average Customers"
17969,"1","Average Customers"
17970,"1","Average Customers"
17972,"1","Average Customers"
17973,"3","Potential Loyalists"
17974,"3","Potential Loyalists"
17975,"3","Potential Loyalists"
17976,"1","Average Customers"
17977,"3","Potential Loyalists"
17978,"1","Average Customers"
17979,"3","Potential Loyalists"
17980,"1","Average Customers"
17984,"1","Average Customers"
17985,"3","Potential Loyalists"
17986,"3","Potential Loyalists"
17987,"1","Average Customers"
17988,"3","Potential Loyalists"
17990,"1","Average Customers"
17991,"1","Average Customers"
17994,"3","Potential Loyalists"
17995,"1","Average Customers"
17997,"3","Potential Loyalists"
17999,"3","Potential Loyalists"
18001,"3","Potential Loyalists"
18004,"1","Average Customers"
18005,"3","Potential Loyalists"
18006,"3","Potential Loyalists"
18008,"3","Potential Loyalists"
18009,"1","Average Customers"
18010,"1","Average Customers"
18011,"1","Average Customers"
18013,"1","Average Customers"
18014,"3","Potential Loyalists"
18015,"3","Potential Loyalists"
18016,"3","Potential Loyalists"
18017,"3","Potential Loyalists"
18018,"3","Potential Loyalists"
18019,"3","Potential Loyalists"
18022,"3","Potential Loyalists"
18024,"1","Average Customers"
18027,"3","Potential Loyalists"
18030,"3","Potential Loyalists"
18032,"1","Average Customers"
18033,"3","Potential Loyalists"
18034,"3","Potential Loyalists"
18035,"3","Potential Loyalists"
18036,"3","Potential Loyalists"
18037,"1","Average Customers"
18040,"3","Potential Loyalists"
18041,"4","Champions"
18042,"3","Potential Loyalists"
18043,"3","Potential Loyalists"
18044,"3","Potential Loyalists"
18045,"3","Potential Loyalists"
18048,"1","Average Customers"
18050,"1","Average Customers"
18053,"3","Potential Loyalists"
18055,"3","Potential Loyalists"
18056,"1","Average Customers"
18058,"3","Potential Loyalists"
18059,"3","Potential Loyalists"
18061,"3","Potential Loyalists"
18062,"1","Average Customers"
18064,"3","Potential Loyalists"
18065,"3","Potential Loyalists"
18066,"3","Potential Loyalists"
18067,"3","Potential Loyalists"
18068,"1","Average Customers"
18069,"3","Potential Loyalists"
18071,"1","Average Customers"
18072,"1","Average Customers"
18073,"3","Potential Loyalists"
18074,"1","Average Customers"
18075,"3","Potential Loyalists"
18077,"3","Potential Loyalists"
18078,"1","Average Customers"
18079,"3","Potential Loyalists"
18080,"3","Potential Loyalists"
18081,"3","Potential Loyalists"
18082,"3","Potential Loyalists"
18084,"3","Potential Loyalists"
18085,"1","Average Customers"
18086,"1","Average Customers"
18087,"3","Potential Loyalists"
18088,"3","Potential Loyalists"
18092,"3","Potential Loyalists"
18093,"3","Potential Loyalists"
18094,"3","Potential Loyalists"
18095,"1","Average Customers"
18096,"3","Potential Loyalists"
18097,"3","Potential Loyalists"
18099,"3","Potential Loyalists"
18101,"3","Potential Loyalists"
18102,"2","Champions"
18104,"3","Potential Loyalists"
18105,"3","Potential Loyalists"
18106,"1","Average Customers"
18108,"1","Average Customers"
18109,"4","Champions"
18110,"3","Potential Loyalists"
18112,"3","Potential Loyalists"
18113,"1","Average Customers"
18114,"1","Average Customers"
18116,"3","Potential Loyalists"
18117,"3","Potential Loyalists"
18118,"4","Champions"
18119,"1","Average Customers"
18120,"1","Average Customers"
18121,"1","Average Customers"
18122,"3","Potential Loyalists"
18123,"3","Potential Loyalists"
18125,"3","Potential Loyalists"
18126,"3","Potential Loyalists"
18127,"3","Potential Loyalists"
18129,"1","Average Customers"
18130,"3","Potential Loyalists"
18133,"1","Average Customers"
18135,"3","Potential Loyalists"
18136,"3","Potential Loyalists"
18138,"1","Average Customers"
18139,"3","Potential Loyalists"
18142,"1","Average Customers"
18143,"3","Potential Loyalists"
18144,"3","Potential Loyalists"
18145,"3","Potential Loyalists"
18146,"3","Potential Loyalists"
18147,"3","Potential Loyalists"
18149,"3","Potential Loyalists"
18150,"3","Potential Loyalists"
18151,"3","Potential Loyalists"
18154,"3","Potential Loyalists"
18155,"3","Potential Loyalists"
18156,"3","Potential Loyalists"
18158,"3","Potential Loyalists"
18159,"1","Average Customers"
18160,"3","Potential Loyalists"
18161,"3","Potential Loyalists"
18164,"3","Potential Loyalists"
18165,"1","Average Customers"
18167,"3","Potential Loyalists"
18168,"1","Average Customers"
18169,"3","Potential Loyalists"
18170,"3","Potential Loyalists"
18171,"3","Potential Loyalists"
18172,"4","Champions"
18173,"3","Potential Loyalists"
18174,"3","Potential Loyalists"
18176,"1","Average Customers"
18177,"3","Potential Loyalists"
18178,"3","Potential Loyalists"
18179,"3","Potential Loyalists"
18180,"3","Potential Loyalists"
18181,"3","Potential Loyalists"
18183,"1","Average Customers"
18184,"3","Potential Loyalists"
18185,"1","Average Customers"
18188,"3","Potential Loyalists"
18189,"3","Potential Loyalists"
18190,"1","Average Customers"
18191,"1","Average Customers"
18192,"3","Potential Loyalists"
18193,"1","Average Customers"
18194,"3","Potential Loyalists"
18196,"3","Potential Loyalists"
18198,"4","Champions"
18200,"3","Potential Loyalists"
18202,"1","Average Customers"
18203,"1","Average Customers"
18204,"3","Potential Loyalists"
18205,"3","Potential Loyalists"
18209,"3","Potential Loyalists"
18210,"3","Potential Loyalists"
18211,"3","Potential Loyalists"
18212,"1","Average Customers"
18213,"1","Average Customers"
18215,"3","Potential Loyalists"
18216,"3","Potential Loyalists"
18217,"3","Potential Loyalists"
18218,"1","Average Customers"
18219,"3","Potential Loyalists"
18220,"1","Average Customers"
18221,"3","Potential Loyalists"
18222,"3","Potential Loyalists"
18223,"4","Champions"
18224,"1","Average Customers"
18225,"3","Potential Loyalists"
18226,"3","Potential Loyalists"
18227,"1","Average Customers"
18228,"3","Potential Loyalists"
18229,"4","Champions"
18230,"3","Potential Loyalists"
18231,"1","Average Customers"
18232,"3","Potential Loyalists"
18233,"1","Average Customers"
18235,"3","Potential Loyalists"
18236,"3","Potential Loyalists"
18237,"3","Potential Loyalists"
18239,"1","Average Customers"
18240,"3","Potential Loyalists"
18241,"4","Champions"
18242,"3","Potential Loyalists"
18245,"3","Potential Loyalists"
18246,"3","Potential Loyalists"
18248,"3","Potential Loyalists"
18249,"3","Potential Loyalists"
18250,"1","Average Customers"
18251,"3","Potential Loyalists"
18252,"3","Potential Loyalists"
18255,"3","Potential Loyalists"
18257,"3","Potential Loyalists"
18259,"3","Potential Loyalists"
18260,"1","Average Customers"
18261,"3","Potential Loyalists"
18262,"3","Potential Loyalists"
18263,"3","Potential Loyalists"
18265,"3","Potential Loyalists"
18268,"3","Potential Loyalists"
18269,"1","Average Customers"
18270,"3","Potential Loyalists"
18272,"3","Potential Loyalists"
18273,"3","Potential Loyalists"
18274,"3","Potential Loyalists"
18276,"3","Potential Loyalists"
18277,"3","Potential Loyalists"
18278,"3","Potential Loyalists"
18280,"1","Average Customers"
18281,"1","Average Customers"
18282,"3","Potential Loyalists"
18283,"4","Champions"
18287,"3","Potential Loyalists"
